,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
109234,201207080020,2012,7,8,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Lurgan,54.463367000000005,-6.328597,1.0,0,The incident occurred in the Russell Drive area,"07/08/2012: Assailants threw two incendiary devices at an apartment in Lurgan town, Craigavon district, Northern Ireland, United Kingdom. One device exploded, causing minor damages, but the second device failed to ignite. No one was injured in the incident. No group claimed responsibility for the attack.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,Apartment,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Two Molotov cocktails were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A window of a building was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Petrol   bomb attack   at Russell Drive,"" Lurgan Mail, July 10, 2012.",,,START Primary Collection,-9,-9,1,1,
109266,201207090021,2012,7,9,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,"The incident occurred on Dunlunce Avenue area, off the Lisburn Road.","07/09/2012: An explosive device was found and removed during a security sweep in Dunlunce Avenue area, Belfast, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Northern Ireland: 'Viable Device' Found in South Belfast Security Alert, 9 Jul,"" UTV Online, July 9, 2012.",,,START Primary Collection,-9,-9,1,1,
109821,201208010028,2012,8,1,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Craigavon,54.446968000000005,-6.392919999999999,1.0,0,,"08/01/2012: A pipe bomb was discovered and defused near Brownlow police station in Craigavon city, Craigavon district, Northern Ireland, United Kingdom. No group claimed responsibility for the attack; however, a source attributed it to dissident republicans.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Police Service of Northern Ireland (PSNI),Police Station,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Alert after device is found near PSNI base,"" Belfast Telegraph Online, August 2, 2012.",,,START Primary Collection,0,0,1,1,
110648,201209020037,2012,9,2,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,,"09/02/2012: Assailants threw a petrol bomb into a civilian's house in Belfast city, Belfast district, Northern Ireland, United Kingdom. No one was injured in the attack; however, the bomb caused material damage. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,Residence,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources believed that the attack was sectarian in nature.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A buildingd a window were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Home petrol bombed,"" The Irish News, September 3, 2012.",,,START Primary Collection,-9,-9,1,1,
110796,201209080021,2012,9,8,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownabbey,54.685280000000006,-5.9645,1.0,0,The incident occurred in the Derrycoole Way area,"09/08/2012: Three petrol bombs were tossed into a civilian's house in Newtownabbey city, Newtownabbey district, Northern Ireland, United Kingdom. No one was injured in the attack; however, a car was slightly damaged. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,Residence,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Three petrol   bomb attacks   carried out,"" The Irish News, September 10, 2012.","""House attacked with petrol bombs,"" Belfast Telegraph Online, September 8, 2012.","""Petrol   bomb attack,   Newtownabbey,"" News Letter, September 8, 2012.",START Primary Collection,-9,-9,1,1,
110955,201209160003,2012,9,16,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Antrim,54.71363,-6.2142800000000005,1.0,0,County Antrim,"09/16/2012: Assailants attacked the office of Ulster Unionist Member of Legislative Assembly (MLA) Danny Kinahan in Antrim city, Antrim district, Northern Ireland, United Kingdom. No one was injured in the assault; however, 14 windows of the office were broken. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21.0,Government Building/Facility/Office,Ulster Unionist Party,Danny Kinahan - Member of Legislative Assembly,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Fourteen windows were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Sinn Fein and UUP offices attacked,"" The Irish News, September 18, 2012.",,,START Primary Collection,-9,-9,1,1,
111054,201209210010,2012,9,21,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.3120449999999995,1.0,0,,"09/21/2012: Two explosive devices, one in a bag and one attached to a bicycle, were found and defused near the Derry City Council in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. No group claimed responsibility; however, police suspected dissident republicans.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Unknown,Derry City Council,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,"The specific motive is unknown; however, sources suspected that dissident republicans targeted the City Council's office to hurt the city's reputation because it was sponsoring the United Kingdom City of Culture in 2013.",1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,29.0,Sticky Bomb,6.0,Explosives,31.0,Pipe Bomb,,,,,,,,,A timed explosive device attached to a bicycle and a pipe bomb concealed inside a bag were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Police say N.Irish bombs were deadly trap,"" Reuters News, September 21, 2012.","""Anger and shock at Council   bomb attack,"" Derry Journal, September 24, 2012.","""Lucky escape for Foyle Search and Rescue team who found bomb in bag,"" Belfast Telegraph Online, September 22, 2012.",START Primary Collection,0,0,1,1,
111259,201210010005,2012,9,30,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1.0,0,The incident occurred on Old Quebec Street in the Oxford Circus area.,"09/30/2012: Assailants armed with knives attacked Kuldeep Singh Brar in London city, London region, England, United Kingdom. Brar, a retired lieutenant general of the Indian army, was injured in the attack. No group claimed responsibility for the incident; however, Brar suspected the Babbar Khalsa International (BKI).",1,1,1,0.0,,,0.0,0,0,1,Assassination,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Indian Army,Former Lieutenant General: Kuldeep Singh Brar,92.0,India,,,,,,,,,,,,,,,,,Babbar Khalsa International (BKI),,,,,,,1.0,,,0,5.0,0.0,0.0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Attackers of Brar to be brought to justice: Britain,"" Press Trust of India, October 7, 2012.","""Fourth arrest in Gen. Brar attack case,"" The Hindu, February 10, 2013.","""Shiv Sena burns Babbar Khalsa's effigy for   attack   on Lt Gen Brar,"" UNI (United News of India), October 9, 2012.",START Primary Collection,1,0,1,1,
111402,201210070010,2012,10,4,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred on Jamaica Street in Ardoyne,"10/04/2012: An explosive device was discovered in Ardoyne neighborhood, Belfast city, Belfast district, Northern Ireland, United Kingdom. The device was defused before it could detonate. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A mortar-type device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Bomb discovered  ;  TOP STORIES FROM THE UK AND IRELAND,"" The Sunday Times (London), October 7, 2012.",,,START Primary Collection,-9,-9,1,1,
111512,201210100015,2012,10,9,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Dunloy,55.007251000000004,-6.413730999999999,1.0,0,The incident occurred near St Joseph's Catholic Church on Bridge Street in Dunloy,"10/09/2012: An explosive device was discovered near Saint Joseph's Catholic Church in Dunloy town, Balleymena district, Northern Ireland, United Kingdom. The device was successfully defused. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Unknown,Catholic Church,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""LATEST: Viable   device discovered   in Dunloy,"" News Letter, October 15, 2012.","""Bombs   not intended to   attack   Catholic church',"" News Letter, October 15, 2012.","""Northern Ireland: 'Viable' Explosive Device Found Near Church in County Antrim,"" RTE.ie, October 10, 2012.",START Primary Collection,-9,-9,1,1,
111556,201210120015,2012,10,12,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred on Kitchener Street off of Donegall Road.,"10/12/2012: An explosive device was discovered in an abandoned house in Belfast city, Belfast district, Northern Ireland, United Kingdom. The device was defused before it could detonate. No group claimed responsibility for this incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Pipe bomb found in Belfast house,"" Belfast Telegraph Online, October 13, 2012.",,,START Primary Collection,-9,-9,1,1,
111888,201210250038,2012,10,25,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownabbey,54.655223,-5.9271519999999995,1.0,0,,"10/25/2012: Assailants opened fire on Danny McKay at his residence in Newtownabbey, Northern Ireland, United Kingdom. McKay, a local drug dealer, was killed in the attack. The New Irish Republican Army claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Not Applicable,Drug Dealer: Danny McKay,603.0,United Kingdom,,,,,,,,,,,,,,,,,The New Irish Republican Army,Republican Action Against Drugs (RAAD),,,,,,0.0,,,0,2.0,-99.0,1.0,10.0,Unknown,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Danny McKay: Appeal over 2012 Longlands, Newtownabbey murder,"" BBC, October 25, 2014.","""Families are forced to flee homes after bomb found in north Belfast security alert,"" Belfast Telegraph, September 13, 2017.",,START Primary Collection,1,1,0,1,
112042,201211010010,2012,11,1,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Portadown,54.42071,-6.443767,1.0,1,,"11/01/2012: Assailants shot and killed a prison officer as he was driving his vehicle to work near Portadown town, Craigavon district, Northern Ireland, United Kingdom. The New Irish Republican Army claimed responsibility for the incident. The officer worked at Maghaberry prison, a top-security facility, which was holding approximately 40 members of the Irish Republican Army groups.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Maghaberry Prison,Officer: David Black,233.0,Northern Ireland,,,,,,,,,,,,,,,,,The New Irish Republican Army,,,,,,"Specific motive is unknown; however, prison inmates had been protesting practices at the prison for more than a year.",0.0,,,0,-99.0,0.0,1.0,2.0,Call (post-incident),,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""New IRA faction claims Northern Ireland killing,"" Associated Press Online, November 12, 2012.","""Two released after being held in N.Ireland prison officer's murder,"" Reuters News, November 4, 2012.","""Clinton condemns killing of Northern Ireland prison officer,"" dpa International Service in English, November 3, 2012.",START Primary Collection,1,1,1,1,
112246,201211090021,2012,11,9,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred on Mullaghglass Road.,"11/09/2012: Three pipe bombs were discovered on Mullaghglass Road in Belfast city, Belfast district, Northern Ireland, United Kingdom. The devices were safely defused without injury. No group claimed responsibility for the unsuccessful attack.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that bombs are left as deterrents for police to discourage them from entering areas of the city.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,Three pipe bombs were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Dissident threats 'won't stop community policing',"" Belfast Telegraph Online, November 14, 2012.","""3 pipe bombs made safe,"" The Irish News, November 10, 2012.",,START Primary Collection,-9,-9,1,1,
112302,201211120004,2012,11,12,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,,"11/12/2012: An explosive device was discovered outside of a primary school in Belfast city, Belfast district, Northern Ireland, United Kingdom. The device was control-detonated without injury. It is believed that the device was attached to a car and fell off when the car was passing the school. No group claimed responsibility for the unsuccessful incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,Springhill Primary School,School,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Bomb found near school may have dropped off moving car,"" Belfast Telegraph Online, November 13, 2012.","""Bomb found near school may have fallen from car - Device 'could have been designed to kill or maim',"" The Irish News, November 13, 2012.","""Bomb found near primary school,"" Belfast Telegraph Online, November 12, 2012.",START Primary Collection,-9,-9,1,1,
112618,201211260019,2012,11,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,The incident occurred in Andersontown.,"11/26/2012: Assailants threw a pipe bomb at a police vehicle in Andersontown neighborhood, Belfast city, Belfast district, Northern Ireland, United Kingdom. The police had been responding to a robbery call at the time of the incident; officials believe the call was a hoax designed to draw police officers to the area in order to target them. The device failed to explode and there were no reported injuries. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Police Service of Northern Ireland (PSNI),Vehicle,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Fortunate no-one killed in pipe-bomb attack police say,"" The Irish News, November 28, 2012.","""Pipe bomb thrown at police vehicle,"" Belfast Telegraph Online, November 27, 2012.","""Outrage at pipe-bomb   attack   on   police   car,"" Belfast Telegraph, November 27, 2012.",START Primary Collection,-9,-9,1,1,
112726,201212010009,2012,12,1,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Larne,54.855103,-5.811254,1.0,0,,"12/01/2012: A pipe bomb was discovered near a police station in Larne town, Larne district, Northern Ireland, United Kingdom. Army ammunitions technical officers removed the pipe bomb for further investigation. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Police Service of Northern Ireland (PSNI),Police Station,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Pipe   bomb discovered   near police station,"" The Irish News, December 3, 2012.","""Pipe bomb at police station,"" Sunday Life, December 2, 2012.","""Device found close to police station was viable',"" News Letter, December 1, 2012.",START Primary Collection,-9,-9,1,1,
112827,201212060005,2012,12,6,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Unknown,54.787715000000006,-6.492314,4.0,0,,"12/06/2012: A letter bomb was discovered in a postbox the night before the arrival of United States (US) Secretary of State Hillary Clinton to Down district, Northern Ireland, United Kingdom. This was one of two bombs discovered in the area on the same night. No group claimed responsibility for the attack.",1,1,1,0.0,,,1.0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Not Applicable,Postbox,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the bomb was discovered 24 hours before the arrival of United States (US) Secretary of State Hillary Clinton to Northern Ireland.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,9.0,Letter Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Bombs found as Clinton flies into Belfast,"" thetimes.co.uk, December 7, 2012.","""Clinton visit greeted by two bombs,"" Belfast Telegraph Online, December 7, 2012.","""Letter   bomb discovered   in postbox,"" Belfast Telegraph Online, December 7, 2012.",START Primary Collection,-9,-9,1,1,"201212060005, 201212060006"
